seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr1	24154168	24187959	33792	-	ENSG00000185436.12	IFNLR1	IFNLR1	-0.0295	6.46	0.0317	0.862	0.928	0.0647	IFNLR1
chr11	3087107	3166739	79633	-	ENSG00000021762.20	OSBPL5	OSBPL5	0.103	0.187	0.0308	0.863	0.929	0.0638	OSBPL5
chr14	67386984	67412167	25184	-	ENSG00000100558.9	PLEK2	PLEK2	-0.0864	0.702	0.031	0.863	0.929	0.0639	PLEK2
chr17	29573475	29594054	20580	-	ENSG00000108262.16	GIT1	GIT1	0.0334	5.66	0.0309	0.863	0.929	0.0639	GIT1
chr5	178130996	178150568	19573	+	ENSG00000145916.19	RMND5B	RMND5B	0.0242	4.61	0.0312	0.863	0.928	0.0642	RMND5B
chr1	228393673	228406835	13163	-	ENSG00000154370.16	TRIM11	TRIM11	-0.025	5.02	0.031	0.863	0.929	0.064	TRIM11
chr19	36604817	36634114	29298	+	ENSG00000161298.19	ZNF382	ZNF382	-0.0274	3.34	0.0308	0.863	0.929	0.0638	ZNF382
chr11	6603708	6610874	7167	+	ENSG00000166333.14	ILK	ILK	0.0174	6.78	0.0309	0.863	0.929	0.0639	ILK
chr16	70346861	70373383	26523	+	ENSG00000168872.17	DDX19A	DDX19A	-0.0381	5.71	0.0311	0.863	0.929	0.0641	DDX19A
chr17	7921859	7929856	7998	-	ENSG00000170049.10	KCNAB3	KCNAB3	-0.0592	0.291	0.0308	0.863	0.929	0.0637	KCNAB3
chr16	22007638	22087534	79897	+	ENSG00000185716.12	MOSMO	MOSMO	0.0318	3.18	0.0311	0.863	0.929	0.0641	MOSMO
chr19	23739195	23758891	19697	-	ENSG00000196172.9	ZNF681	ZNF681	0.0419	2.58	0.0308	0.863	0.929	0.0638	ZNF681
chr10	43194535	43267065	72531	-	ENSG00000198915.12	RASGEF1A	RASGEF1A	-0.0327	1.75	0.0312	0.863	0.928	0.0642	RASGEF1A
chr14	31334312	31457441	123130	-	ENSG00000203546.7	NA	NA	0.0591	1.12	0.031	0.863	0.929	0.064	ENSG00000203546.7
chr16	53433977	53491648	57672	+	ENSG00000103479.17	RBL2	RBL2	0.0182	6.69	0.0306	0.864	0.929	0.0635	RBL2
chr8	74984505	75034558	50054	+	ENSG00000121005.9	CRISPLD1	CRISPLD1	0.099	-0.191	0.0306	0.864	0.929	0.0635	CRISPLD1
chr17	57085092	57121346	36255	+	ENSG00000121057.13	AKAP1	AKAP1	0.0267	5.53	0.0307	0.864	0.929	0.0637	AKAP1
chr5	159263290	159286036	22747	+	ENSG00000164332.8	UBLCP1	UBLCP1	0.0229	5.34	0.0307	0.864	0.929	0.0637	UBLCP1
chr3	101561868	101566446	4579	+	ENSG00000174173.7	TRMT10C	TRMT10C	0.0286	4.1	0.0305	0.864	0.929	0.0635	TRMT10C
chr13	28300346	28495145	194800	-	ENSG00000102755.13	FLT1	FLT1	-0.101	-0.0633	0.0299	0.865	0.93	0.0628	FLT1
chr20	25612935	25624014	11080	-	ENSG00000170191.5	NANP	NANP	-0.0235	3.76	0.0299	0.865	0.93	0.0628	NANP
chr3	150741125	150763477	22353	-	ENSG00000181788.4	SIAH2	SIAH2	0.0362	3.91	0.0303	0.865	0.929	0.0632	SIAH2
chr9	136807943	136841187	33245	+	ENSG00000196642.19	RABL6	RABL6	0.015	6.67	0.0303	0.865	0.929	0.0632	RABL6
chr19	9247344	9252625	5282	+	ENSG00000237521.4	OR7E24	OR7E24	-0.0553	-0.0126	0.0303	0.865	0.929	0.0632	OR7E24
chr11	18468336	18526951	58616	-	ENSG00000074319.13	TSG101	TSG101	0.0168	5.65	0.0296	0.866	0.93	0.0624	TSG101
chr2	218658764	218663443	4680	+	ENSG00000074582.15	BCS1L	BCS1L	-0.0345	4	0.0299	0.866	0.93	0.0627	BCS1L
chr8	116766505	116849463	82959	+	ENSG00000147679.12	UTP23	UTP23	-0.0268	4.46	0.0297	0.866	0.93	0.0626	UTP23
chr1	171817887	172418466	600580	+	ENSG00000197959.15	DNM3	DNM3	-0.0972	0.0696	0.0298	0.866	0.93	0.0627	DNM3
chr12	53441678	53446645	4968	+	ENSG00000205352.11	PRR13	PRR13	0.0222	7.4	0.0295	0.866	0.931	0.0623	PRR13
chr5	141421047	141512975	91929	+	ENSG00000253873.6	PCDHGA11	PCDHGA11	-0.0545	0.058	0.0297	0.866	0.93	0.0626	PCDHGA11
chr9	33817160	33920399	103240	+	ENSG00000107341.5	UBE2R2	UBE2R2	0.0164	5.99	0.0293	0.867	0.931	0.0621	UBE2R2
chr10	35247025	35572669	325645	+	ENSG00000108100.18	CCNY	CCNY	-0.0149	6.24	0.0292	0.867	0.931	0.062	CCNY
chr19	53962937	53990215	27279	+	ENSG00000142408.7	CACNG8	CACNG8	-0.0514	0.865	0.0291	0.867	0.931	0.0619	CACNG8
chr10	32887273	33005792	118520	-	ENSG00000150093.20	ITGB1	ITGB1	-0.016	8.85	0.0293	0.867	0.931	0.0621	ITGB1
chr15	58865175	59097419	232245	+	ENSG00000157450.16	RNF111	RNF111	0.0164	6.07	0.0292	0.867	0.931	0.062	RNF111
chr7	155644451	155781485	137035	+	ENSG00000184863.11	RBM33	RBM33	0.0353	6.55	0.0293	0.867	0.931	0.0621	RBM33
chr1	161046946	161069970	23025	-	ENSG00000186517.14	ARHGAP30	ARHGAP30	0.0168	8.26	0.0293	0.867	0.931	0.0621	ARHGAP30
chr1	74198235	74544393	346159	+	ENSG00000259030.8	FPGT-TNNI3K	FPGT-TNNI3K	-0.107	0.146	0.0294	0.867	0.931	0.0622	FPGT-TNNI3K
chr14	56488354	56650606	162253	+	ENSG00000070269.14	TMEM260	TMEM260	0.0244	4.37	0.0286	0.868	0.932	0.0613	TMEM260
chr12	108645109	108731526	86418	-	ENSG00000110880.11	CORO1C	CORO1C	0.0187	8.13	0.0289	0.868	0.931	0.0617	CORO1C
chr1	20664014	20718017	54004	-	ENSG00000117245.13	KIF17	KIF17	0.0354	2.38	0.0287	0.868	0.932	0.0614	KIF17
chr15	90529923	90645345	115423	+	ENSG00000140577.17	CRTC3	CRTC3	-0.0164	5.67	0.0286	0.868	0.932	0.0613	CRTC3
chr7	83363238	83649139	285902	-	ENSG00000170381.15	SEMA3E	SEMA3E	-0.0651	0.132	0.0285	0.868	0.932	0.0612	SEMA3E
chr4	118850688	119061247	210560	+	ENSG00000172403.11	SYNPO2	SYNPO2	0.0565	0.384	0.029	0.868	0.931	0.0617	SYNPO2
chr5	33986165	34008104	21940	-	ENSG00000242110.9	AMACR	AMACR	0.0218	4.06	0.0289	0.868	0.931	0.0616	AMACR
chr16	30833626	30894302	60677	-	ENSG00000099385.12	BCL7C	BCL7C	0.0296	4.12	0.0282	0.869	0.932	0.0609	BCL7C
chr15	40405485	40435947	30463	+	ENSG00000128928.10	IVD	IVD	-0.0336	7.53	0.0283	0.869	0.932	0.061	IVD
chr11	96389989	96507574	117586	+	ENSG00000183340.7	JRKL	JRKL	0.03	3.18	0.0283	0.869	0.932	0.061	JRKL
chr7	7356203	7535873	179671	-	ENSG00000215018.10	COL28A1	COL28A1	0.0609	0.342	0.0281	0.869	0.932	0.0608	COL28A1
chr11	76860859	77026797	165939	+	ENSG00000078124.13	ACER3	ACER3	0.0236	7.26	0.028	0.87	0.933	0.0607	ACER3
chr3	184174689	184184214	9526	+	ENSG00000161203.14	AP2M1	AP2M1	0.0127	8.34	0.0277	0.87	0.933	0.0602	AP2M1
chr4	152779937	152918463	138527	+	ENSG00000164144.16	ARFIP1	ARFIP1	0.0163	6.12	0.028	0.87	0.933	0.0606	ARFIP1
chr10	19816239	20289856	473618	+	ENSG00000120594.17	PLXDC2	PLXDC2	0.0181	10.2	0.0274	0.871	0.934	0.06	PLXDC2
chr7	5970925	6009130	38206	-	ENSG00000122512.17	PMS2	PMS2	0.0176	6	0.0274	0.871	0.934	0.0599	PMS2
chr16	2275881	2340746	64866	-	ENSG00000167972.14	ABCA3	ABCA3	0.0464	2.88	0.0276	0.871	0.933	0.0602	ABCA3
chr16	29820394	29848039	27646	+	ENSG00000013364.19	MVP	MVP	0.0484	6.54	0.0271	0.872	0.934	0.0596	MVP
chr19	5158495	5340812	182318	-	ENSG00000105426.19	PTPRS	PTPRS	0.13	-0.187	0.0269	0.872	0.934	0.0594	PTPRS
chr7	142855061	142871094	16034	+	ENSG00000106123.12	EPHB6	EPHB6	0.0643	1.81	0.0269	0.872	0.934	0.0593	EPHB6
chr12	101745499	101830959	85461	-	ENSG00000111670.16	GNPTAB	GNPTAB	0.0157	7.17	0.0272	0.872	0.934	0.0597	GNPTAB
chr5	141100473	141103827	3355	+	ENSG00000113205.5	PCDHB3	PCDHB3	0.104	-1.09	0.0271	0.872	0.934	0.0596	PCDHB3
chr14	70325081	70416984	91904	-	ENSG00000133983.16	COX16	COX16	0.0517	4.09	0.0269	0.872	0.934	0.0594	COX16
chr1	26280086	26281522	1437	+	ENSG00000142669.15	SH3BGRL3	SH3BGRL3	-0.016	7.29	0.027	0.872	0.934	0.0594	SH3BGRL3
chr7	129144707	129169699	24993	+	ENSG00000158457.6	TSPAN33	TSPAN33	0.0279	4.38	0.027	0.872	0.934	0.0595	TSPAN33
chr3	57197838	57227606	29769	-	ENSG00000163666.10	HESX1	HESX1	0.0725	0.123	0.0272	0.872	0.934	0.0597	HESX1
chr1	158461574	158470857	9284	+	ENSG00000173285.5	OR10K1	OR10K1	0.0336	3.73	0.0271	0.872	0.934	0.0596	OR10K1
chr3	160495007	160565571	70565	-	ENSG00000186432.10	KPNA4	KPNA4	-0.0209	6.67	0.0269	0.872	0.934	0.0593	KPNA4
chr22	44492583	44498233	5651	-	ENSG00000188636.4	RTL6	RTL6	0.0192	4.5	0.027	0.872	0.934	0.0595	RTL6
chr20	45934683	45948023	13341	+	ENSG00000100982.12	PCIF1	PCIF1	0.0212	5.3	0.0267	0.873	0.935	0.0591	PCIF1
chr2	73984910	74108176	123267	+	ENSG00000187605.16	TET3	TET3	0.0212	6.99	0.0268	0.873	0.934	0.0592	TET3
chr3	108043091	108091862	48772	-	ENSG00000196776.17	CD47	CD47	0.0218	5.45	0.0265	0.873	0.935	0.0589	CD47
chr6	27133043	27133535	493	+	ENSG00000196787.4	H2AC11	H2AC11	0.0702	-0.851	0.0265	0.873	0.935	0.0589	H2AC11
chr6	83147324	83193936	46613	-	ENSG00000013375.17	PGM3	PGM3	-0.0901	4.88	0.026	0.874	0.936	0.0583	PGM3
chr12	132822187	132956304	134118	-	ENSG00000072609.18	CHFR	CHFR	-0.0149	6.48	0.0264	0.874	0.935	0.0587	CHFR
chr9	99222064	99230615	8552	+	ENSG00000106803.10	SEC61B	SEC61B	-0.0223	5.47	0.0262	0.874	0.935	0.0585	SEC61B
chr19	45687460	45692569	5110	-	ENSG00000125743.11	SNRPD2	SNRPD2	0.0139	5.62	0.0263	0.874	0.935	0.0586	SNRPD2
chr4	75641849	75724589	82741	-	ENSG00000138757.15	G3BP2	G3BP2	-0.0367	7.49	0.026	0.874	0.936	0.0583	G3BP2
chr13	52642431	52643773	1343	+	ENSG00000139675.13	HNRNPA1L2	HNRNPA1L2	0.0313	2.45	0.0263	0.874	0.935	0.0586	HNRNPA1L2
chr12	63142759	63151201	8443	-	ENSG00000166148.4	AVPR1A	AVPR1A	-0.0871	-0.865	0.0263	0.874	0.935	0.0586	AVPR1A
chr5	44808947	44820428	11482	+	ENSG00000112996.11	MRPS30	MRPS30	0.0216	4.21	0.0258	0.875	0.936	0.0581	MRPS30
chr20	33993646	34108308	114663	+	ENSG00000125970.12	RALY	RALY	-0.0121	7.18	0.0256	0.875	0.936	0.0579	RALY
chr17	74213571	74262020	48450	+	ENSG00000141540.11	TTYH2	TTYH2	-0.0268	4.53	0.0259	0.875	0.936	0.0582	TTYH2
chr2	225399710	225729887	330178	+	ENSG00000144460.13	NYAP2	NYAP2	0.0775	-0.394	0.0259	0.875	0.936	0.0582	NYAP2
chr10	63133247	63155031	21785	+	ENSG00000148572.16	NRBF2	NRBF2	0.0155	5.96	0.0258	0.875	0.936	0.0581	NRBF2
chr21	46161148	46184476	23329	-	ENSG00000160284.15	SPATC1L	SPATC1L	0.0277	2.48	0.0257	0.875	0.936	0.058	SPATC1L
chr7	102811189	103074839	263651	-	ENSG00000161040.19	FBXL13	FBXL13	0.0488	1.12	0.0257	0.875	0.936	0.058	FBXL13
chr17	47896150	47928957	32808	+	ENSG00000167182.16	SP2	SP2	-0.028	5.27	0.0256	0.875	0.936	0.0578	SP2
chr18	50227193	50266495	39303	-	ENSG00000172361.6	CFAP53	CFAP53	-0.106	-1.17	0.0257	0.875	0.936	0.0579	CFAP53
chr22	32507820	33058381	550562	-	ENSG00000185666.15	SYN3	SYN3	-0.0427	2.68	0.0256	0.875	0.936	0.0578	SYN3
chr2	200889327	200903938	14612	+	ENSG00000196290.17	NIF3L1	NIF3L1	0.0189	4.4	0.0256	0.875	0.936	0.0578	NIF3L1
chr11	94543921	94549895	5975	+	ENSG00000196371.4	FUT4	FUT4	-0.0209	4.08	0.0258	0.875	0.936	0.0581	FUT4
chr18	6729716	6915716	186001	+	ENSG00000088756.13	ARHGAP28	ARHGAP28	0.0487	0.379	0.0253	0.876	0.936	0.0574	ARHGAP28
chr7	103312289	103344830	32542	-	ENSG00000105821.15	DNAJC2	DNAJC2	-0.0187	4.82	0.0254	0.876	0.936	0.0576	DNAJC2
chr10	35008504	35127006	118503	-	ENSG00000108094.17	CUL2	CUL2	0.014	5.49	0.0255	0.876	0.936	0.0576	CUL2
chr17	3472374	3503405	31032	+	ENSG00000108381.11	ASPA	ASPA	-0.0715	0.224	0.0253	0.876	0.936	0.0575	ASPA
chr12	21635342	21757857	122516	-	ENSG00000111716.14	LDHB	LDHB	-0.0224	8.78	0.0254	0.876	0.936	0.0575	LDHB
chr2	219550728	219571859	21132	-	ENSG00000124006.15	OBSL1	OBSL1	0.0348	3.11	0.0253	0.876	0.936	0.0574	OBSL1
chr10	133379261	133391694	12434	+	ENSG00000148832.16	PAOX	PAOX	-0.0481	2.91	0.0255	0.876	0.936	0.0577	PAOX
chr14	35085467	35122517	37051	-	ENSG00000092020.11	PPP2R3C	PPP2R3C	0.0345	4.81	0.025	0.877	0.937	0.0571	PPP2R3C
chr8	42836674	42843325	6652	-	ENSG00000131931.8	THAP1	THAP1	0.0204	3.55	0.0249	0.877	0.937	0.057	THAP1
chr3	5122249	5180911	58663	+	ENSG00000134108.14	ARL8B	ARL8B	-0.0249	6.77	0.025	0.877	0.937	0.0571	ARL8B
chr9	85941146	86025462	84317	+	ENSG00000135040.16	NAA35	NAA35	0.0179	4.77	0.025	0.877	0.937	0.057	NAA35
chr17	2337498	2381058	43561	+	ENSG00000141258.13	SGSM2	SGSM2	0.0197	6.75	0.025	0.877	0.937	0.0571	SGSM2
chr2	231961245	232344350	383106	+	ENSG00000144535.20	DIS3L2	DIS3L2	0.0323	4.61	0.0248	0.877	0.937	0.0569	DIS3L2
chr5	139293674	139331677	38004	+	ENSG00000015479.20	MATR3	MATR3	-0.0206	7.46	0.0245	0.878	0.937	0.0564	MATR3
chrX	53225828	53321350	95523	-	ENSG00000124313.19	IQSEC2	IQSEC2	-0.0301	5.76	0.0247	0.878	0.937	0.0567	IQSEC2
chr1	147242654	147295765	53112	+	ENSG00000131778.20	CHD1L	CHD1L	-0.0153	5.85	0.0245	0.878	0.937	0.0565	CHD1L
chr6	63719980	65707226	1987247	-	ENSG00000188107.15	EYS	EYS	0.0942	-1.05	0.0243	0.878	0.938	0.0563	EYS
chr17	58083419	58095542	12124	+	ENSG00000264364.3	DYNLL2	DYNLL2	0.0142	6.08	0.0246	0.878	0.937	0.0566	DYNLL2
chr12	12116025	12267044	151020	-	ENSG00000070018.9	LRP6	LRP6	0.0202	5.09	0.0243	0.879	0.938	0.0562	LRP6
chr19	45606994	45645602	38609	-	ENSG00000125746.18	EML2	EML2	-0.0176	5.41	0.0243	0.879	0.938	0.0562	EML2
chr7	23597382	23644708	47327	+	ENSG00000169193.12	CCDC126	CCDC126	0.0344	2.53	0.0239	0.879	0.938	0.0558	CCDC126
chr12	76036585	76084735	48151	-	ENSG00000187109.15	NAP1L1	NAP1L1	-0.0171	9.89	0.0243	0.879	0.938	0.0562	NAP1L1
chr6	31815543	31817946	2404	+	ENSG00000204389.10	HSPA1A	HSPA1A	0.0351	3.09	0.0243	0.879	0.938	0.0562	HSPA1A
chr15	40323692	40326715	3024	+	ENSG00000259330.3	INAFM2	INAFM2	-0.0186	6.35	0.0243	0.879	0.938	0.0562	INAFM2
chr8	70573218	70608416	35199	-	ENSG00000067167.8	TRAM1	TRAM1	-0.0274	7.27	0.0236	0.88	0.938	0.0553	TRAM1
chr8	16992181	17002345	10165	-	ENSG00000078579.9	FGF20	FGF20	-0.117	-0.222	0.0236	0.88	0.938	0.0554	FGF20
chr12	29500840	29784759	283920	-	ENSG00000133687.16	TMTC1	TMTC1	0.0297	2.11	0.0237	0.88	0.938	0.0555	TMTC1
chr3	196347662	196432430	84769	-	ENSG00000163960.12	UBXN7	UBXN7	0.0216	6.63	0.0238	0.88	0.938	0.0557	UBXN7
chr9	126860639	126885878	25240	+	ENSG00000177125.6	ZBTB34	ZBTB34	0.024	5.68	0.0237	0.88	0.938	0.0555	ZBTB34
chr4	17841187	18021876	180690	-	ENSG00000178177.17	LCORL	LCORL	0.0268	4.98	0.0236	0.88	0.938	0.0554	LCORL
chr8	90621995	90791632	169638	-	ENSG00000180694.14	TMEM64	TMEM64	-0.0334	3.84	0.0239	0.88	0.938	0.0557	TMEM64
chr1	48532854	50023954	1491101	-	ENSG00000186094.18	AGBL4	AGBL4	-0.0993	-1.16	0.0237	0.88	0.938	0.0555	AGBL4
chr19	19997058	20039505	42448	-	ENSG00000197124.12	ZNF682	ZNF682	-0.0452	1.96	0.0238	0.88	0.938	0.0556	ZNF682
chr2	219219380	219229717	10338	-	ENSG00000198925.12	ATG9A	ATG9A	0.028	5.25	0.0237	0.88	0.938	0.0555	ATG9A
chr3	42705756	42773253	67498	-	ENSG00000244607.7	CCDC13	CCDC13	0.0628	-0.0309	0.0239	0.88	0.938	0.0557	CCDC13
chr14	30874514	30895065	20552	+	ENSG00000100473.18	COCH	COCH	0.121	-0.732	0.0234	0.881	0.939	0.0552	COCH
chr3	48564073	48595329	31257	-	ENSG00000114270.18	COL7A1	COL7A1	0.0398	2.77	0.0234	0.881	0.939	0.0551	COL7A1
chr1	32816767	32858875	42109	+	ENSG00000116497.18	S100PBP	S100PBP	0.0264	5.84	0.0231	0.881	0.939	0.0548	S100PBP
chr3	9362971	9386791	23821	+	ENSG00000134077.16	THUMPD3	THUMPD3	0.0243	5.35	0.0233	0.881	0.939	0.055	THUMPD3
chr7	87152409	87196337	43929	+	ENSG00000135164.19	DMTF1	DMTF1	0.0151	6.03	0.0235	0.881	0.939	0.0552	DMTF1
chrX	49053572	49069857	16286	+	ENSG00000147144.13	CCDC120	CCDC120	-0.0247	3	0.0233	0.881	0.939	0.055	CCDC120
chr19	35825372	35869287	43916	-	ENSG00000161270.20	NPHS1	NPHS1	-0.0495	0.0946	0.0233	0.881	0.939	0.0549	NPHS1
chr11	65653599	65663090	9492	-	ENSG00000173039.20	RELA	RELA	0.0235	6.26	0.0233	0.881	0.939	0.055	RELA
chr20	58651434	58715410	63977	+	ENSG00000254995.4	STX16-NPEPL1	STX16-NPEPL1	0.0264	2.46	0.0234	0.881	0.939	0.0551	STX16-NPEPL1
chr6	83859656	83967423	107768	+	ENSG00000065615.14	CYB5R4	CYB5R4	-0.0195	5.73	0.0229	0.882	0.939	0.0545	CYB5R4
chr22	30331988	30356919	24932	-	ENSG00000099995.19	SF3A1	SF3A1	-0.0174	7.49	0.0229	0.882	0.939	0.0545	SF3A1
chr19	19276018	19320509	44492	-	ENSG00000105705.16	SUGP1	SUGP1	-0.0293	5.09	0.0229	0.882	0.939	0.0545	SUGP1
chr6	24402908	24426194	23287	+	ENSG00000124532.15	MRS2	MRS2	0.0151	4.98	0.0229	0.882	0.939	0.0545	MRS2
chr19	9140397	9163424	23028	+	ENSG00000130803.15	ZNF317	ZNF317	-0.0114	6	0.0231	0.882	0.939	0.0547	ZNF317
chr16	89873570	89913627	40058	+	ENSG00000141002.20	TCF25	TCF25	0.0147	7.24	0.0228	0.882	0.939	0.0544	TCF25
chr10	92689955	92695647	5693	+	ENSG00000152804.11	HHEX	HHEX	-0.022	5.81	0.023	0.882	0.939	0.0546	HHEX
chr15	31475398	31870789	395392	-	ENSG00000169918.10	OTUD7A	OTUD7A	-0.0712	-0.795	0.0229	0.882	0.939	0.0545	OTUD7A
chr8	144930358	144950888	20531	-	ENSG00000170631.15	ZNF16	ZNF16	-0.0267	2.92	0.0229	0.882	0.939	0.0544	ZNF16
chr7	99027440	99144108	116669	-	ENSG00000198742.10	SMURF1	SMURF1	0.0154	6	0.0231	0.882	0.939	0.0547	SMURF1
chr12	6786858	6820799	33942	+	ENSG00000010610.10	CD4	CD4	-0.0145	8.78	0.0227	0.883	0.939	0.0542	CD4
chr7	32495426	32588726	93301	+	ENSG00000105778.20	AVL9	AVL9	-0.014	5.84	0.0227	0.883	0.939	0.0543	AVL9
chr6	30743199	30744548	1350	-	ENSG00000137331.12	IER3	IER3	0.0717	6.94	0.0225	0.883	0.939	0.054	IER3
chr11	65525077	65538704	13628	+	ENSG00000142186.18	SCYL1	SCYL1	0.0114	6.54	0.0226	0.883	0.939	0.0542	SCYL1
chr1	152348735	152360006	11272	-	ENSG00000143520.6	FLG2	FLG2	0.11	-1.19	0.0225	0.883	0.939	0.0539	FLG2
chr14	19875142	19883932	8791	+	ENSG00000165762.3	OR4K2	OR4K2	-0.0831	-0.659	0.0226	0.883	0.939	0.0542	OR4K2
chr12	122078756	122147344	68589	+	ENSG00000175727.14	MLXIP	MLXIP	0.019	7.05	0.0227	0.883	0.939	0.0543	MLXIP
chr7	108554543	108569750	15208	-	ENSG00000177683.14	THAP5	THAP5	0.0253	4.23	0.0225	0.883	0.939	0.054	THAP5
chr14	52430596	52552522	121927	-	ENSG00000087301.9	TXNDC16	TXNDC16	-0.0236	4.32	0.0221	0.884	0.94	0.0535	TXNDC16
chr22	20441519	20495844	54326	-	ENSG00000099910.17	KLHL22	KLHL22	-0.0223	4.5	0.0223	0.884	0.94	0.0537	KLHL22
chr2	86106223	86142157	35935	+	ENSG00000132300.19	PTCD3	PTCD3	-0.0451	5.92	0.0222	0.884	0.94	0.0535	PTCD3
chr2	158171073	158456753	285681	-	ENSG00000153237.19	CCDC148	CCDC148	-0.0804	-0.923	0.0221	0.884	0.94	0.0534	CCDC148
chr4	174236658	174283667	47010	-	ENSG00000164117.14	FBXO8	FBXO8	0.0215	3.5	0.0223	0.884	0.94	0.0538	FBXO8
chr16	27224994	27268772	43779	-	ENSG00000169189.17	NSMCE1	NSMCE1	0.0263	2.91	0.022	0.884	0.94	0.0533	NSMCE1
chr11	36483769	36510272	26504	-	ENSG00000175104.15	TRAF6	TRAF6	-0.0147	5.2	0.0221	0.884	0.94	0.0535	TRAF6
chr3	150602875	150630436	27562	+	ENSG00000198843.14	SELENOT	SELENOT	0.0164	6.94	0.0221	0.884	0.94	0.0535	SELENOT
chr6	158168350	158199344	30995	+	ENSG00000272047.4	GTF2H5	GTF2H5	-0.023	3.64	0.0221	0.884	0.94	0.0534	GTF2H5
chr15	20531856	20541800	9945	-	ENSG00000277322.1	GOLGA6L6	GOLGA6L6	0.108	-0.932	0.0223	0.884	0.94	0.0538	GOLGA6L6
chr5	6371874	6378571	6698	-	ENSG00000133398.4	MED10	MED10	0.0205	3.66	0.0218	0.885	0.94	0.0531	MED10
chr4	6640091	6642729	2639	+	ENSG00000179010.16	MRFAP1	MRFAP1	-0.0131	7.5	0.0217	0.885	0.941	0.0529	MRFAP1
chr19	54874235	54891420	17186	+	ENSG00000186431.19	FCAR	FCAR	-0.0379	2.88	0.0216	0.885	0.941	0.0528	FCAR
chr15	55318960	55355648	36689	+	ENSG00000069943.10	PIGB	PIGB	0.0232	3.47	0.0215	0.886	0.941	0.0527	PIGB
chr12	22063773	22437041	373269	-	ENSG00000111728.11	ST8SIA1	ST8SIA1	0.0526	0.456	0.0213	0.886	0.941	0.0524	ST8SIA1
chr14	34561093	34630160	69068	-	ENSG00000129515.20	SNX6	SNX6	0.0249	6.32	0.0213	0.886	0.941	0.0525	SNX6
chr1	180972712	181023121	50410	-	ENSG00000135823.14	STX6	STX6	0.0116	7.24	0.0213	0.886	0.941	0.0525	STX6
chrX	103075810	103093143	17334	-	ENSG00000147206.17	NXF3	NXF3	-0.108	-1.19	0.0213	0.886	0.941	0.0524	NXF3
chr2	663877	677406	13530	-	ENSG00000151353.15	TMEM18	TMEM18	0.0238	4.34	0.0212	0.886	0.941	0.0524	TMEM18
chr13	87671371	87696272	24902	+	ENSG00000165300.8	SLITRK5	SLITRK5	0.0379	1.87	0.0214	0.886	0.941	0.0526	SLITRK5
chr14	21498133	21511342	13210	-	ENSG00000165819.12	METTL3	METTL3	-0.0138	4.89	0.0214	0.886	0.941	0.0526	METTL3
chr19	5558167	5578349	20183	-	ENSG00000223573.7	TINCR	TINCR	0.0537	1.66	0.0213	0.886	0.941	0.0524	TINCR
chr16	48538726	48620148	81423	-	ENSG00000102921.8	N4BP1	N4BP1	-0.0262	6.27	0.021	0.887	0.942	0.052	N4BP1
chr19	45349837	45370918	21082	-	ENSG00000104884.17	ERCC2	ERCC2	0.0183	5.4	0.0211	0.887	0.941	0.0522	ERCC2
chr17	14301081	14349404	48324	+	ENSG00000125430.9	HS3ST3B1	HS3ST3B1	0.0251	2.77	0.021	0.887	0.941	0.0521	HS3ST3B1
chr17	75776434	75785893	9460	-	ENSG00000132475.10	H3-3B	H3-3B	0.0238	8.1	0.0211	0.887	0.941	0.0522	H3-3B
chr9	89318500	89359663	41164	+	ENSG00000187742.15	SECISBP2	SECISBP2	0.0214	5.21	0.0211	0.887	0.941	0.0523	SECISBP2
chr12	71839707	71927248	87542	+	ENSG00000121749.16	TBC1D15	TBC1D15	-0.0131	5.61	0.0205	0.888	0.943	0.0514	TBC1D15
chr13	20728731	20773961	45231	-	ENSG00000150456.11	EEF1AKMT1	EEF1AKMT1	-0.036	1.45	0.0207	0.888	0.942	0.0517	EEF1AKMT1
chr19	54200809	54249003	48195	+	ENSG00000170889.14	RPS9	RPS9	-0.0151	8.55	0.0205	0.888	0.943	0.0514	RPS9
chr11	104942866	104969366	26501	-	ENSG00000196954.14	CASP4	CASP4	0.0223	5.47	0.0207	0.888	0.942	0.0516	CASP4
chr19	36510687	36528271	17585	-	ENSG00000254004.7	ZNF260	ZNF260	-0.0178	4.72	0.0206	0.888	0.943	0.0515	ZNF260
chr1	111754832	111775602	20771	+	ENSG00000064703.13	DDX20	DDX20	-0.0159	4.98	0.0204	0.889	0.943	0.0512	DDX20
chr1	27773219	27824443	51225	+	ENSG00000117758.14	STX12	STX12	-0.0167	6.1	0.0202	0.889	0.943	0.051	STX12
chr10	133278635	133318823	40189	-	ENSG00000130640.15	TUBGCP2	TUBGCP2	0.0131	6.1	0.0202	0.889	0.943	0.051	TUBGCP2
chr9	32886601	33025130	138530	-	ENSG00000137074.20	APTX	APTX	0.0237	4.18	0.0202	0.889	0.943	0.051	APTX
chr2	3575260	3580920	5661	+	ENSG00000171863.15	RPS7	RPS7	0.0123	8.79	0.0203	0.889	0.943	0.0511	RPS7
chr6	29657002	29672372	15371	+	ENSG00000204655.12	MOG	MOG	-0.0803	-0.908	0.0203	0.889	0.943	0.0511	MOG
