seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr19	8509678	8514167	4490	-	ENSG00000133250.14	ZNF414	ZNF414	-0.0491	3.28	0.0365	0.851	0.915	0.0698	ZNF414
chr12	49582885	49605639	22755	-	ENSG00000135436.8	FAM186B	FAM186B	-0.0898	0.0315	0.0365	0.851	0.915	0.0699	FAM186B
chr4	1982717	2041903	59187	-	ENSG00000185049.16	NELFA	NELFA	-0.0186	4.56	0.0368	0.851	0.914	0.0702	NELFA
chr16	68358327	68448508	90182	-	ENSG00000103056.12	SMPD3	SMPD3	-0.0662	1.23	0.0364	0.852	0.915	0.0697	SMPD3
chr19	49976468	50025946	49479	-	ENSG00000105053.11	VRK3	VRK3	-0.0229	5.15	0.0362	0.852	0.915	0.0695	VRK3
chr17	42682531	42699993	17463	+	ENSG00000108797.12	CNTNAP1	CNTNAP1	-0.0877	-0.574	0.0364	0.852	0.915	0.0697	CNTNAP1
chr5	50665899	50846519	180621	+	ENSG00000151883.19	PARP8	PARP8	0.0231	6.14	0.0365	0.852	0.915	0.0698	PARP8
chr14	73931501	73950414	18914	-	ENSG00000156050.10	FAM161B	FAM161B	-0.0615	1.49	0.0364	0.852	0.915	0.0697	FAM161B
chr11	43880811	43920274	39464	+	ENSG00000166199.13	ALKBH3	ALKBH3	-0.0381	4.02	0.0362	0.852	0.915	0.0695	ALKBH3
chr8	1973677	2006936	33260	+	ENSG00000176595.4	KBTBD11	KBTBD11	0.0894	2.11	0.0362	0.852	0.915	0.0695	KBTBD11
chr10	12068954	12123221	54268	+	ENSG00000181192.12	DHTKD1	DHTKD1	0.0276	6.87	0.0361	0.852	0.915	0.0695	DHTKD1
chr21	32497967	32587373	89407	-	ENSG00000242220.9	TCP10L	TCP10L	0.158	-0.487	0.0362	0.852	0.915	0.0696	TCP10L
chr17	47253827	47313743	59917	+	ENSG00000259207.10	ITGB3	ITGB3	-0.0294	4.23	0.0362	0.852	0.915	0.0695	ITGB3
chr6	26402237	26415208	12972	+	ENSG00000026950.17	BTN3A1	BTN3A1	-0.0273	4.62	0.0358	0.853	0.915	0.0691	BTN3A1
chr16	27550133	27780344	230212	+	ENSG00000047578.14	KATNIP	KATNIP	0.0207	5.13	0.0355	0.853	0.916	0.0688	KATNIP
chr19	13961530	14007039	45510	-	ENSG00000132005.9	RFX1	RFX1	0.0364	4.68	0.0356	0.853	0.916	0.0689	RFX1
chr3	51993522	51995895	2374	-	ENSG00000162244.12	RPL29	RPL29	0.0263	8.55	0.0358	0.853	0.915	0.0691	RPL29
chr19	44662278	44684359	22082	+	ENSG00000186567.14	CEACAM19	CEACAM19	0.0562	0.936	0.0356	0.853	0.916	0.0688	CEACAM19
chr2	99318982	99340702	21721	-	ENSG00000115514.12	TXNDC9	TXNDC9	0.0205	4.38	0.0353	0.854	0.916	0.0686	TXNDC9
chr2	218633329	218659655	26327	-	ENSG00000115568.16	ZNF142	ZNF142	0.0305	5.6	0.0354	0.854	0.916	0.0687	ZNF142
chr1	246945547	247078811	133265	-	ENSG00000135747.11	ZNF670-ZNF695	ZNF670-ZNF695	-0.0613	1	0.0353	0.854	0.916	0.0685	ZNF670-ZNF695
chr17	6057807	6124427	66621	+	ENSG00000179314.16	WSCD1	WSCD1	0.0738	0.411	0.0354	0.854	0.916	0.0687	WSCD1
chr16	11547722	11636381	88660	-	ENSG00000189067.14	LITAF	LITAF	-0.0243	8.42	0.0351	0.854	0.916	0.0684	LITAF
chr6	47856673	48111197	254525	-	ENSG00000244694.8	PTCHD4	PTCHD4	-0.066	0.879	0.0352	0.854	0.916	0.0685	PTCHD4
chr15	56652488	56918571	266084	-	ENSG00000285253.1	ZNF280D	ZNF280D	-0.0378	2.2	0.0352	0.854	0.916	0.0685	ZNF280D
chr12	48042897	48106079	63183	-	ENSG00000079387.14	SENP1	SENP1	-0.0358	4.65	0.0349	0.855	0.916	0.0681	SENP1
chr7	21428043	21514822	86780	+	ENSG00000105866.15	SP4	SP4	0.026	3.71	0.035	0.855	0.916	0.0683	SP4
chr12	30709552	30823302	113751	-	ENSG00000110888.19	CAPRIN2	CAPRIN2	-0.0309	4.85	0.0347	0.855	0.917	0.0679	CAPRIN2
chr3	151085286	151437072	351787	+	ENSG00000144893.13	MED12L	MED12L	-0.114	1.28	0.0349	0.855	0.916	0.0682	MED12L
chr9	32384603	32454769	70167	+	ENSG00000122729.19	ACO1	ACO1	-0.0174	5.26	0.0341	0.856	0.918	0.0674	ACO1
chr5	72956041	73090522	134482	+	ENSG00000157107.14	FCHO2	FCHO2	-0.0393	5.53	0.0344	0.856	0.917	0.0677	FCHO2
chr15	64911902	64958691	46790	+	ENSG00000166839.18	ANKDD1A	ANKDD1A	0.03	2.61	0.0343	0.856	0.918	0.0675	ANKDD1A
chr7	43608456	43729717	121262	-	ENSG00000106603.20	COA1	COA1	0.018	5.6	0.0338	0.857	0.918	0.067	COA1
chr2	39736060	39779267	43208	-	ENSG00000138050.15	THUMPD2	THUMPD2	-0.0309	3.12	0.0338	0.857	0.918	0.0671	THUMPD2
chr13	32400723	32428311	27589	-	ENSG00000139597.18	N4BP2L1	N4BP2L1	0.0362	2.7	0.0339	0.857	0.918	0.0671	N4BP2L1
chr1	160024953	160031990	7038	-	ENSG00000143315.8	PIGM	PIGM	-0.0183	4.82	0.0337	0.857	0.918	0.0669	PIGM
chr9	133348218	133351426	3209	+	ENSG00000148303.17	RPL7A	RPL7A	0.0188	9.77	0.034	0.857	0.918	0.0672	RPL7A
chr3	9731729	9748019	16291	+	ENSG00000156983.17	BRPF1	BRPF1	-0.0182	5.95	0.034	0.857	0.918	0.0672	BRPF1
chr11	120336413	120489937	153525	+	ENSG00000196914.9	ARHGEF12	ARHGEF12	0.0555	6.21	0.0339	0.857	0.918	0.0671	ARHGEF12
chr19	36817428	36850787	33360	-	ENSG00000197863.9	ZNF790	ZNF790	-0.0549	2.81	0.0339	0.857	0.918	0.0672	ZNF790
chr6	28161769	28169594	7826	+	ENSG00000226314.9	ZKSCAN8P1	ZKSCAN8P1	-0.0647	0.409	0.0338	0.857	0.918	0.067	ZKSCAN8P1
chr11	43358920	43494933	136014	+	ENSG00000052841.16	TTC17	TTC17	0.0181	6.57	0.0332	0.858	0.919	0.0664	TTC17
chr8	17027238	17122642	95405	+	ENSG00000155970.12	MICU3	MICU3	0.0655	1.54	0.0333	0.858	0.919	0.0664	MICU3
chr8	117520713	117540262	19550	+	ENSG00000164758.7	MED30	MED30	0.0321	2.95	0.0334	0.858	0.919	0.0666	MED30
chr10	14819245	14838575	19331	-	ENSG00000185267.10	CDNF	CDNF	0.109	-0.949	0.0332	0.858	0.919	0.0664	CDNF
chrX	1336616	1382689	46074	+	ENSG00000185291.12	IL3RA	IL3RA	0.0739	2.06	0.0335	0.858	0.919	0.0666	IL3RA
chr6	30908207	30914106	5900	+	ENSG00000213780.11	GTF2H4	GTF2H4	-0.0192	4.2	0.0334	0.858	0.919	0.0665	GTF2H4
chr2	233475526	233566782	91257	-	ENSG00000085982.16	USP40	USP40	-0.028	5.33	0.0329	0.859	0.919	0.066	USP40
chr9	137007234	137028915	21682	-	ENSG00000107331.18	ABCA2	ABCA2	0.0389	5.61	0.0331	0.859	0.919	0.0662	ABCA2
chr5	143277931	143435512	157582	-	ENSG00000113580.15	NR3C1	NR3C1	0.0227	6.6	0.033	0.859	0.919	0.0661	NR3C1
chr2	197500140	197503449	3310	+	ENSG00000115541.11	HSPE1	HSPE1	-0.0361	5.83	0.0327	0.859	0.919	0.0659	HSPE1
chr19	9140397	9163424	23028	+	ENSG00000130803.15	ZNF317	ZNF317	0.0135	6	0.0326	0.859	0.919	0.0658	ZNF317
chr19	38990714	39032785	42072	-	ENSG00000161243.9	FBXO27	FBXO27	-0.0418	3.31	0.0327	0.859	0.919	0.0658	FBXO27
chr9	125261794	125367207	105414	+	ENSG00000165219.23	GAPVD1	GAPVD1	0.0201	6.89	0.0328	0.859	0.919	0.0659	GAPVD1
chr16	16317444	16350590	33147	+	ENSG00000183889.12	NA	NA	0.072	4.41	0.0328	0.859	0.919	0.066	ENSG00000183889.12
chr3	69168782	69542583	373802	-	ENSG00000114541.15	FRMD4B	FRMD4B	0.0258	6.36	0.0322	0.86	0.92	0.0653	FRMD4B
chr12	43793723	43806328	12606	-	ENSG00000151239.14	TWF1	TWF1	0.0221	5.34	0.0324	0.86	0.92	0.0655	TWF1
chr3	38696802	38816286	119485	-	ENSG00000185313.9	SCN10A	SCN10A	-0.0924	-1.07	0.0322	0.86	0.92	0.0653	SCN10A
chr19	19997058	20039505	42448	-	ENSG00000197124.12	ZNF682	ZNF682	-0.0538	1.96	0.0323	0.86	0.92	0.0654	ZNF682
chr3	52836219	52897548	61330	-	ENSG00000213533.13	STIMATE	STIMATE	0.0259	5.75	0.0324	0.86	0.92	0.0655	STIMATE
chrX	117897813	118117340	219528	-	ENSG00000003096.15	KLHL13	KLHL13	0.169	-0.883	0.0319	0.861	0.92	0.065	KLHL13
chr5	65589690	65625975	36286	-	ENSG00000113595.15	TRIM23	TRIM23	-0.0284	3.48	0.0319	0.861	0.92	0.065	TRIM23
chr20	50958818	50963929	5112	+	ENSG00000124217.5	MOCS3	MOCS3	0.0214	4.06	0.0318	0.861	0.92	0.0649	MOCS3
chr8	96239398	96261610	22213	-	ENSG00000156469.9	MTERF3	MTERF3	-0.0365	3.33	0.0321	0.861	0.92	0.0652	MTERF3
chr11	66284580	66289145	4566	-	ENSG00000174851.16	YIF1A	YIF1A	-0.0238	4.32	0.0319	0.861	0.92	0.065	YIF1A
chr5	141187127	141191541	4415	+	ENSG00000177839.7	PCDHB9	PCDHB9	-0.0339	2.76	0.0321	0.861	0.92	0.0652	PCDHB9
chr17	41848518	41865423	16906	-	ENSG00000178502.6	KLHL11	KLHL11	-0.0319	4.05	0.0319	0.861	0.92	0.065	KLHL11
chr19	51795157	51826190	31034	+	ENSG00000187474.5	FPR3	FPR3	0.0928	-0.411	0.0318	0.861	0.92	0.0648	FPR3
chr6	155256134	155314493	58360	-	ENSG00000029639.11	TFB1M	TFB1M	0.026	2.89	0.0315	0.862	0.921	0.0645	TFB1M
chr16	17101769	17470960	369192	-	ENSG00000103489.12	XYLT1	XYLT1	-0.0264	6.02	0.0314	0.862	0.921	0.0644	XYLT1
chr15	40952962	40956512	3551	+	ENSG00000128965.13	CHAC1	CHAC1	-0.0547	1.16	0.0313	0.862	0.921	0.0643	CHAC1
chr8	54135241	54148514	13274	+	ENSG00000137547.9	MRPL15	MRPL15	-0.0258	5.44	0.0314	0.862	0.921	0.0644	MRPL15
chr7	140293693	140404433	110741	-	ENSG00000157800.18	SLC37A3	SLC37A3	-0.152	-0.75	0.0313	0.862	0.921	0.0643	SLC37A3
chr2	207711540	207761839	50300	+	ENSG00000163249.13	CCNYL1	CCNYL1	-0.0276	4.71	0.0313	0.862	0.921	0.0643	CCNYL1
chr5	1253147	1295068	41922	-	ENSG00000164362.21	TERT	TERT	0.0505	0.516	0.0313	0.862	0.921	0.0643	TERT
chr15	44288719	44415758	127040	+	ENSG00000166734.20	GOLM2	GOLM2	-0.0248	6.72	0.0314	0.862	0.921	0.0644	GOLM2
chr6	144094884	144095573	690	-	ENSG00000169976.7	SF3B5	SF3B5	0.019	5.39	0.0315	0.862	0.921	0.0645	SF3B5
chr1	32600172	32650903	50732	-	ENSG00000176261.16	ZBTB8OS	ZBTB8OS	-0.0302	3.98	0.0313	0.862	0.921	0.0643	ZBTB8OS
chr1	109504178	109509738	5561	-	ENSG00000181754.7	AMIGO1	AMIGO1	0.083	0.055	0.0316	0.862	0.921	0.0646	AMIGO1
chr19	36714383	36772825	58443	-	ENSG00000267041.6	ZNF850	ZNF850	-0.0294	3.47	0.0315	0.862	0.921	0.0646	ZNF850
chr18	9475009	9538114	63106	+	ENSG00000017797.13	RALBP1	RALBP1	0.0158	6.27	0.0311	0.863	0.921	0.0641	RALBP1
chrX	14006726	14029893	23168	-	ENSG00000046647.14	GEMIN8	GEMIN8	0.0239	3.85	0.0309	0.863	0.921	0.0639	GEMIN8
chr5	43376645	43412391	35747	-	ENSG00000151882.11	CCL28	CCL28	-0.109	-0.53	0.0308	0.863	0.921	0.0638	CCL28
chr8	22604757	22620964	16208	+	ENSG00000158941.17	CCAR2	CCAR2	0.0358	6.67	0.0311	0.863	0.921	0.0641	CCAR2
chr19	50152548	50163281	10734	-	ENSG00000161652.13	IZUMO2	IZUMO2	0.0645	0.153	0.0308	0.863	0.921	0.0638	IZUMO2
chr11	28108248	28527041	418794	+	ENSG00000169519.21	METTL15	METTL15	-0.0262	2.96	0.0309	0.863	0.921	0.0639	METTL15
chr1	244969682	245127164	157483	+	ENSG00000203666.13	EFCAB2	EFCAB2	0.0433	2.11	0.0311	0.863	0.921	0.0641	EFCAB2
chr6	33289302	33298401	9100	+	ENSG00000204220.12	PFDN6	PFDN6	0.0266	4.46	0.0309	0.863	0.921	0.0639	PFDN6
chr15	63121833	63142061	20229	+	ENSG00000103642.12	LACTB	LACTB	-0.0302	5.92	0.0307	0.864	0.921	0.0637	LACTB
chr6	42960754	42963880	3127	+	ENSG00000124713.6	GNMT	GNMT	0.0473	0.508	0.0306	0.864	0.921	0.0636	GNMT
chr15	57591908	57714745	122838	+	ENSG00000137878.17	GCOM1	GCOM1	-0.115	-0.967	0.0304	0.864	0.922	0.0633	GCOM1
chr15	99251362	99390729	139368	+	ENSG00000168904.15	LRRC28	LRRC28	-0.0338	3.98	0.0307	0.864	0.921	0.0637	LRRC28
chr17	8356902	8376704	19803	-	ENSG00000184619.8	KRBA2	KRBA2	-0.0369	4.34	0.0305	0.864	0.922	0.0635	KRBA2
chr3	122421902	122514945	93044	-	ENSG00000114030.13	KPNA1	KPNA1	-0.017	6.49	0.0303	0.865	0.922	0.0632	KPNA1
chr1	151759647	151763496	3850	-	ENSG00000143436.11	MRPL9	MRPL9	-0.0205	4.8	0.0299	0.865	0.923	0.0628	MRPL9
chr4	83292461	83335153	42693	-	ENSG00000173083.16	HPSE	HPSE	-0.0419	3.89	0.0303	0.865	0.922	0.0632	HPSE
chr15	78959906	79090780	130875	-	ENSG00000058335.16	RASGRF1	RASGRF1	0.0529	1.08	0.0295	0.866	0.923	0.0623	RASGRF1
chr4	106041599	106316683	275085	-	ENSG00000145348.17	TBCK	TBCK	0.0246	4.95	0.0297	0.866	0.923	0.0625	TBCK
chr10	97319271	97321915	2645	+	ENSG00000165879.9	FRAT1	FRAT1	0.0499	3.32	0.0295	0.866	0.923	0.0623	FRAT1
chr6	7590198	7611967	21770	+	ENSG00000168566.13	SNRNP48	SNRNP48	0.0269	4.67	0.0296	0.866	0.923	0.0624	SNRNP48
chr10	45825594	45853875	28282	-	ENSG00000188234.15	AGAP4	AGAP4	0.0324	3.39	0.0296	0.866	0.923	0.0624	AGAP4
chr22	40951347	40973309	21963	+	ENSG00000100387.9	RBX1	RBX1	0.0195	4.93	0.0294	0.867	0.923	0.0622	RBX1
chr5	134148935	134176964	28030	-	ENSG00000113558.19	SKP1	SKP1	-0.0243	6.71	0.0293	0.867	0.924	0.0621	SKP1
chr20	10435305	10636829	201525	+	ENSG00000149346.15	SLX4IP	SLX4IP	-0.0258	3.83	0.0292	0.867	0.924	0.062	SLX4IP
chr2	223052190	223198399	146210	+	ENSG00000152049.7	KCNE4	KCNE4	0.0744	-0.192	0.029	0.867	0.924	0.0618	KCNE4
chr1	204396492	204411887	15396	-	ENSG00000158615.10	PPP1R15B	PPP1R15B	-0.0187	6.99	0.0292	0.867	0.924	0.062	PPP1R15B
chr2	202773150	202871766	98617	-	ENSG00000163596.17	ICA1L	ICA1L	-0.0281	2.87	0.0291	0.867	0.924	0.0619	ICA1L
chr1	36095239	36125222	29984	-	ENSG00000171812.13	COL8A2	COL8A2	-0.0459	6.08	0.0291	0.867	0.924	0.0619	COL8A2
chr1	210328252	210676296	348045	+	ENSG00000054392.13	HHAT	HHAT	0.0491	1.31	0.0289	0.868	0.924	0.0617	HHAT
chr19	56661980	56671783	9804	-	ENSG00000127903.14	ZNF835	ZNF835	0.0622	-0.0421	0.0287	0.868	0.925	0.0614	ZNF835
chr6	26277609	26285638	8030	-	ENSG00000158406.6	H4C8	H4C8	-0.0637	0.608	0.0289	0.868	0.924	0.0617	H4C8
chr19	9100407	9107475	7069	-	ENSG00000170923.4	OR7G2	OR7G2	-0.0759	-0.343	0.0286	0.868	0.925	0.0614	OR7G2
chr19	51991332	52008230	16899	-	ENSG00000197619.15	ZNF615	ZNF615	-0.0292	3.67	0.0285	0.868	0.925	0.0612	ZNF615
chr20	1368977	1393164	24188	-	ENSG00000088832.18	FKBP1A	FKBP1A	-0.0208	7.81	0.0281	0.869	0.925	0.0607	FKBP1A
chr8	22367278	22434129	66852	+	ENSG00000104635.15	SLC39A14	SLC39A14	-0.0237	3.68	0.0282	0.869	0.925	0.0609	SLC39A14
chr17	64002594	64020634	18041	-	ENSG00000108622.11	ICAM2	ICAM2	-0.0367	1.67	0.0283	0.869	0.925	0.0609	ICAM2
chr12	21501781	21518408	16628	+	ENSG00000111711.10	GOLT1B	GOLT1B	0.0209	4.59	0.0283	0.869	0.925	0.0609	GOLT1B
chr10	7559270	7666998	107729	-	ENSG00000123243.15	ITIH5	ITIH5	-0.036	2.26	0.0282	0.869	0.925	0.0609	ITIH5
chr11	6863057	6874717	11661	+	ENSG00000170790.6	OR10A2	OR10A2	-0.0724	0.856	0.0284	0.869	0.925	0.0611	OR10A2
chr19	11559374	11619161	59788	+	ENSG00000198551.10	ZNF627	ZNF627	0.0193	3.4	0.0281	0.869	0.925	0.0607	ZNF627
chrX	136146702	136211359	64658	+	ENSG00000022267.19	FHL1	FHL1	0.157	-1.43	0.053	0.87	0.925	0.0606	FHL1
chr20	31547379	31548081	703	+	ENSG00000101898.7	MCTS2P	MCTS2P	-0.0654	0.00374	0.0469	0.87	0.925	0.0605	MCTS2P
chr1	11664200	11674354	10155	+	ENSG00000116663.11	FBXO6	FBXO6	-0.0373	2.41	0.0281	0.87	0.925	0.0607	FBXO6
chr4	337814	384868	47055	+	ENSG00000131127.14	ZNF141	ZNF141	-0.0266	5.25	0.0279	0.87	0.925	0.0605	ZNF141
chrX	103576231	103587729	11499	+	ENSG00000133142.19	TCEAL4	TCEAL4	0.0305	6.3	0.0278	0.87	0.925	0.0604	TCEAL4
chr6	158536436	158635429	98994	+	ENSG00000146433.10	TMEM181	TMEM181	0.0234	5.05	0.0277	0.87	0.926	0.0603	TMEM181
chr10	44970981	44978809	7829	-	ENSG00000165507.9	DEPP1	DEPP1	-0.0888	-0.935	0.0277	0.87	0.926	0.0603	DEPP1
chr8	55696424	55773407	76984	-	ENSG00000167904.16	TMEM68	TMEM68	-0.0265	4	0.0278	0.87	0.925	0.0604	TMEM68
chr3	168008689	168095924	87236	-	ENSG00000173905.9	GOLIM4	GOLIM4	-0.0267	6.08	0.0279	0.87	0.925	0.0605	GOLIM4
chr3	195514428	195543386	28959	-	ENSG00000184203.8	PPP1R2	PPP1R2	0.0264	5.5	0.028	0.87	0.925	0.0606	PPP1R2
chr3	44431705	44477670	45966	-	ENSG00000185219.18	ZNF445	ZNF445	0.0205	5.4	0.0277	0.87	0.926	0.0603	ZNF445
chr6	133952170	133990432	38263	+	ENSG00000028839.10	TBPL1	TBPL1	-0.0327	2.75	0.0275	0.871	0.926	0.06	TBPL1
chr1	213983181	214041510	58330	+	ENSG00000117707.16	PROX1	PROX1	-0.0595	1.29	0.0272	0.871	0.926	0.0597	PROX1
chr15	40929340	40939073	9734	+	ENSG00000128917.8	DLL4	DLL4	-0.0866	1.17	0.0276	0.871	0.926	0.0602	DLL4
chr14	92322581	92501481	178901	+	ENSG00000140090.18	SLC24A4	SLC24A4	-0.039	1.65	0.0274	0.871	0.926	0.0599	SLC24A4
chr5	73565443	73583380	17938	+	ENSG00000164338.10	UTP15	UTP15	0.0289	4.09	0.0276	0.871	0.926	0.0601	UTP15
chr7	1044546	1059261	14716	+	ENSG00000164849.10	GPR146	GPR146	0.114	-0.253	0.0275	0.871	0.926	0.06	GPR146
chr10	119167720	119178812	11093	-	ENSG00000165672.7	PRDX3	PRDX3	0.015	6.79	0.0275	0.871	0.926	0.06	PRDX3
chr5	76850001	76921650	71650	+	ENSG00000171643.14	S100Z	S100Z	0.0406	1.99	0.0273	0.871	0.926	0.0598	S100Z
chr17	41966763	41977740	10978	+	ENSG00000173786.17	CNP	CNP	-0.0168	6.47	0.0275	0.871	0.926	0.0601	CNP
chr16	71637835	71724701	86867	-	ENSG00000040199.18	PHLPP2	PHLPP2	0.0229	3.87	0.0272	0.872	0.926	0.0597	PHLPP2
chr12	53006282	53042215	35934	+	ENSG00000063046.18	EIF4B	EIF4B	0.0123	9.95	0.0268	0.872	0.926	0.0593	EIF4B
chr19	49289638	49325215	35578	-	ENSG00000063127.16	SLC6A16	SLC6A16	-0.0675	0.211	0.027	0.872	0.926	0.0594	SLC6A16
chr17	38847860	38853764	5905	-	ENSG00000125691.14	RPL23	RPL23	-0.0169	9.21	0.0269	0.872	0.926	0.0593	RPL23
chr14	65006174	65102695	96522	-	ENSG00000125952.20	MAX	MAX	-0.018	7.05	0.027	0.872	0.926	0.0594	MAX
chr22	33162226	33922841	760616	-	ENSG00000133424.22	LARGE1	LARGE1	-0.0316	2.43	0.0272	0.872	0.926	0.0596	LARGE1
chr6	37433219	37482827	49609	+	ENSG00000137200.13	CMTR1	CMTR1	-0.017	6.12	0.0268	0.872	0.926	0.0593	CMTR1
chr7	76609986	76627279	17294	-	ENSG00000146707.15	POMZP3	POMZP3	0.0304	2.62	0.0269	0.872	0.926	0.0593	POMZP3
chr2	42762499	42764135	1637	-	ENSG00000162881.7	OXER1	OXER1	0.0791	0.636	0.0272	0.872	0.926	0.0597	OXER1
chr10	43385617	43409186	23570	-	ENSG00000169813.17	HNRNPF	HNRNPF	0.0136	8.32	0.0269	0.872	0.926	0.0593	HNRNPF
chr9	126860639	126885878	25240	+	ENSG00000177125.6	ZBTB34	ZBTB34	-0.0258	5.68	0.0272	0.872	0.926	0.0597	ZBTB34
chr10	113854661	113917194	62534	+	ENSG00000196865.4	NHLRC2	NHLRC2	0.0256	5.46	0.0272	0.872	0.926	0.0597	NHLRC2
chr9	122144058	122159779	15722	-	ENSG00000119421.7	NDUFA8	NDUFA8	-0.0131	5.07	0.0266	0.873	0.926	0.059	NDUFA8
chr9	35053928	35072668	18741	-	ENSG00000165280.18	VCP	VCP	0.015	8.35	0.0265	0.873	0.927	0.0589	VCP
chr16	89657740	89671272	13533	+	ENSG00000167523.15	SPATA33	SPATA33	-0.0509	2.99	0.0267	0.873	0.926	0.0591	SPATA33
chr6	20099684	20212469	112786	-	ENSG00000172197.11	MBOAT1	MBOAT1	-0.0354	3.02	0.0267	0.873	0.926	0.0591	MBOAT1
chr10	47501854	47523638	21785	-	ENSG00000204172.12	AGAP9	AGAP9	-0.024	4	0.0266	0.873	0.926	0.059	AGAP9
chr6	166364919	166383013	18095	-	ENSG00000060762.19	MPC1	MPC1	-0.0213	4.34	0.026	0.874	0.927	0.0583	MPC1
chr3	51957454	51974016	16563	-	ENSG00000090097.22	PCBP4	PCBP4	-0.112	-0.605	0.026	0.874	0.927	0.0582	PCBP4
chr10	89327307	89377473	50167	+	ENSG00000119917.15	IFIT3	IFIT3	0.0706	3.54	0.0261	0.874	0.927	0.0584	IFIT3
chr1	38885807	38941830	56024	-	ENSG00000158315.11	RHBDL2	RHBDL2	0.0675	-0.753	0.0264	0.874	0.927	0.0587	RHBDL2
chr6	31665227	31670343	5117	+	ENSG00000204435.15	CSNK2B	CSNK2B	0.0126	6.48	0.0261	0.874	0.927	0.0584	CSNK2B
chr6	30600413	30618612	18200	-	ENSG00000204569.10	PPP1R10	PPP1R10	-0.0219	6.78	0.026	0.874	0.927	0.0583	PPP1R10
chr6	41780782	41787452	6671	+	ENSG00000278224.7	PRICKLE4	PRICKLE4	0.0845	-1.04	0.0261	0.874	0.927	0.0584	PRICKLE4
chr22	17628855	17730855	102001	+	ENSG00000099968.18	BCL2L13	BCL2L13	-0.011	6.47	0.0257	0.875	0.928	0.0579	BCL2L13
chr14	73851831	73885726	33896	+	ENSG00000140043.12	PTGR2	PTGR2	-0.0321	3.77	0.0259	0.875	0.927	0.0582	PTGR2
chr2	38666081	38741237	75157	+	ENSG00000143891.17	GALM	GALM	0.0176	6.53	0.0259	0.875	0.927	0.0582	GALM
chr9	90609832	90642862	33031	-	ENSG00000165023.7	DIRAS2	DIRAS2	0.0336	1.95	0.0257	0.875	0.928	0.0579	DIRAS2
chr3	67360460	67654612	294153	-	ENSG00000172340.15	SUCLG2	SUCLG2	-0.0125	6.32	0.0256	0.875	0.928	0.0578	SUCLG2
chr17	43398993	43401137	2145	+	ENSG00000175906.5	ARL4D	ARL4D	0.0473	0.529	0.0258	0.875	0.928	0.058	ARL4D
chr17	81666737	81673904	7168	+	ENSG00000185298.13	CCDC137	CCDC137	0.0263	4.37	0.0259	0.875	0.927	0.0581	CCDC137
chr16	71565660	71577092	11433	-	ENSG00000198650.11	TAT	TAT	0.0571	0.019	0.0255	0.876	0.928	0.0577	TAT
chr19	16185380	16192046	6667	+	ENSG00000105058.12	FAM32A	FAM32A	0.0134	6.11	0.0248	0.877	0.929	0.0569	FAM32A
chr15	58879050	58933679	54630	-	ENSG00000137776.17	SLTM	SLTM	0.0363	7.12	0.0248	0.877	0.929	0.0568	SLTM
chrX	50586796	50814302	227507	-	ENSG00000158352.18	SHROOM4	SHROOM4	-0.0914	-0.375	0.0251	0.877	0.929	0.0572	SHROOM4
chr4	141636583	141733987	97405	+	ENSG00000164136.17	IL15	IL15	0.0494	1.19	0.025	0.877	0.929	0.0571	IL15
chr14	88612431	88792953	180523	-	ENSG00000165521.16	EML5	EML5	-0.0519	2.21	0.025	0.877	0.929	0.057	EML5
chr18	9708275	9862551	154277	+	ENSG00000168461.13	RAB31	RAB31	-0.0154	8.58	0.0248	0.877	0.929	0.0568	RAB31
chr20	5750393	5864395	114003	+	ENSG00000171984.15	SHLD1	SHLD1	-0.036	2.32	0.0251	0.877	0.929	0.0572	SHLD1
chr5	33986165	34008104	21940	-	ENSG00000242110.9	AMACR	AMACR	-0.0204	4.06	0.0249	0.877	0.929	0.057	AMACR
chr7	151466012	151520120	54109	-	ENSG00000106615.10	RHEB	RHEB	-0.0191	6.14	0.0245	0.878	0.93	0.0564	RHEB
chr6	159789812	159798436	8625	+	ENSG00000112110.10	MRPL18	MRPL18	-0.0171	4.79	0.0243	0.878	0.93	0.0563	MRPL18
chr1	45340052	45343973	3922	+	ENSG00000132773.12	TOE1	TOE1	0.0238	3.59	0.0245	0.878	0.93	0.0564	TOE1
chr3	119579268	119589945	10678	+	ENSG00000144843.12	ADPRH	ADPRH	-0.0205	5	0.0246	0.878	0.93	0.0566	ADPRH
chr4	65319563	65670495	350933	-	ENSG00000145242.14	EPHA5	EPHA5	-0.068	-0.818	0.0246	0.878	0.93	0.0566	EPHA5
chr4	88520998	88523776	2779	-	ENSG00000145337.5	PYURF	PYURF	-0.0238	5.33	0.0244	0.878	0.93	0.0564	PYURF
chr3	44584888	44648471	63584	+	ENSG00000186448.15	ZNF197	ZNF197	0.0225	5.02	0.0246	0.878	0.93	0.0566	ZNF197
chr9	137220247	137222240	1994	-	ENSG00000212864.4	RNF208	RNF208	-0.0499	1.15	0.0246	0.878	0.93	0.0566	RNF208
chr4	127623271	127726737	103467	+	ENSG00000164066.13	INTU	INTU	0.0306	3.6	0.0242	0.879	0.93	0.0561	INTU
chr3	129167827	129183922	16096	-	ENSG00000169714.17	CNBP	CNBP	0.0126	7.66	0.0243	0.879	0.93	0.0562	CNBP
