seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr10	21756548	22003769	247222	-	ENSG00000136770.11	DNAJC1	DNAJC1	-0.0597	4.6	0.357	0.561	0.748	0.251	DNAJC1
chr2	186590010	186680901	90892	+	ENSG00000138448.13	ITGAV	ITGAV	-0.0727	7.13	0.357	0.561	0.748	0.251	ITGAV
chr19	41350911	41384083	33173	+	ENSG00000142046.15	TMEM91	TMEM91	0.16	1.75	0.357	0.561	0.748	0.251	TMEM91
chr5	73498408	73505667	7260	+	ENSG00000145741.17	BTF3	BTF3	0.0707	8.25	0.356	0.561	0.749	0.251	BTF3
chr18	45800581	45967329	166749	-	ENSG00000152223.16	EPG5	EPG5	-0.0955	6.54	0.357	0.561	0.748	0.251	EPG5
chr21	31671000	31732118	61119	-	ENSG00000156304.15	SCAF4	SCAF4	0.0666	5.84	0.357	0.561	0.748	0.251	SCAF4
chr9	122915566	122931512	15947	-	ENSG00000171448.9	ZBTB26	ZBTB26	-0.128	2.99	0.356	0.561	0.748	0.251	ZBTB26
chr17	18315293	18328056	12764	+	ENSG00000176994.11	SMCR8	SMCR8	-0.0558	7.28	0.356	0.561	0.748	0.251	SMCR8
chr2	130755540	130768134	12595	+	ENSG00000178171.12	AMER3	AMER3	0.411	-0.991	0.356	0.561	0.749	0.251	AMER3
chr20	2840703	2866732	26030	+	ENSG00000215305.10	VPS16	VPS16	-0.0511	5.41	0.357	0.561	0.748	0.251	VPS16
chr7	30497077	30550761	53685	-	ENSG00000281039.1	NA	NA	-0.121	2.85	0.356	0.561	0.749	0.251	ENSG00000281039.1
chr9	99216425	99221942	5518	-	ENSG00000119523.10	ALG2	ALG2	-0.0801	5.76	0.355	0.562	0.749	0.25	ALG2
chrX	155997696	156010817	13122	+	ENSG00000124334.18	IL9R	IL9R	-0.162	1.6	0.355	0.562	0.749	0.25	IL9R
chr15	59659146	59689339	30194	-	ENSG00000140299.14	BNIP2	BNIP2	0.0574	7.1	0.354	0.562	0.749	0.25	BNIP2
chr16	31432593	31443160	10568	-	ENSG00000176723.10	ZNF843	ZNF843	-0.162	1.31	0.354	0.562	0.749	0.25	ZNF843
chr19	23739195	23758891	19697	-	ENSG00000196172.9	ZNF681	ZNF681	-0.145	2.58	0.354	0.562	0.749	0.25	ZNF681
chr22	30969245	30979395	10151	+	ENSG00000253352.10	TUG1	TUG1	-0.0716	6.99	0.355	0.562	0.749	0.251	TUG1
chr16	28637654	28658744	21091	+	ENSG00000255524.8	NPIPB8	NPIPB8	-0.225	-0.246	0.354	0.562	0.749	0.25	NPIPB8
chr12	15882387	15903478	21092	+	ENSG00000023734.11	STRAP	STRAP	0.0631	6.23	0.353	0.563	0.75	0.25	STRAP
chr6	26402237	26415208	12972	+	ENSG00000026950.17	BTN3A1	BTN3A1	-0.086	4.62	0.353	0.563	0.75	0.25	BTN3A1
chr11	113733187	113773735	40549	-	ENSG00000086827.9	ZW10	ZW10	0.0667	4.4	0.353	0.563	0.75	0.25	ZW10
chr19	7348937	7472485	123549	+	ENSG00000104880.19	ARHGEF18	ARHGEF18	-0.0835	5.76	0.353	0.563	0.75	0.249	ARHGEF18
chr1	40531573	40548167	16595	+	ENSG00000117010.17	ZNF684	ZNF684	0.126	1.87	0.352	0.563	0.75	0.249	ZNF684
chrX	23701055	23766475	65421	-	ENSG00000123130.17	ACOT9	ACOT9	-0.065	5.53	0.353	0.563	0.75	0.25	ACOT9
chr15	101175727	101252048	76322	-	ENSG00000131873.7	CHSY1	CHSY1	0.0781	5.5	0.353	0.563	0.75	0.25	CHSY1
chr13	50909747	51024120	114374	+	ENSG00000136104.21	RNASEH2B	RNASEH2B	0.107	4.84	0.353	0.563	0.75	0.25	RNASEH2B
chr11	72002864	72080693	77830	-	ENSG00000137497.19	NUMA1	NUMA1	0.122	8.35	0.352	0.563	0.75	0.249	NUMA1
chr11	18606403	18634791	28389	-	ENSG00000179119.15	SPTY2D1	SPTY2D1	0.0518	5.45	0.353	0.563	0.75	0.249	SPTY2D1
chr6	30541381	30556489	15109	-	ENSG00000204590.13	GNL1	GNL1	-0.0551	5.4	0.353	0.563	0.75	0.25	GNL1
chr20	58689131	58719238	30108	+	ENSG00000215440.12	NPEPL1	NPEPL1	0.0974	4.83	0.353	0.563	0.75	0.25	NPEPL1
chr15	83016423	83067252	50830	-	ENSG00000064726.10	BTBD1	BTBD1	0.069	6.71	0.351	0.564	0.75	0.249	BTBD1
chr17	42667914	42676994	9081	-	ENSG00000068137.15	PLEKHH3	PLEKHH3	0.153	2	0.351	0.564	0.75	0.249	PLEKHH3
chr16	70480568	70523560	42993	-	ENSG00000103051.21	COG4	COG4	0.0686	5.68	0.35	0.564	0.751	0.248	COG4
chr13	43213130	43786972	573843	-	ENSG00000120658.14	ENOX1	ENOX1	-0.181	2.46	0.352	0.564	0.75	0.249	ENOX1
chr22	39519695	39522683	2989	+	ENSG00000128272.18	ATF4	ATF4	-0.0715	7.97	0.351	0.564	0.75	0.249	ATF4
chr9	113313222	113340298	27077	-	ENSG00000148225.16	WDR31	WDR31	0.113	2.27	0.35	0.564	0.751	0.248	WDR31
chr1	161721544	161728143	6600	+	ENSG00000162746.15	FCRLB	FCRLB	-0.373	-0.699	0.351	0.564	0.75	0.249	FCRLB
chr15	43185118	43197177	12060	+	ENSG00000166946.14	CCNDBP1	CCNDBP1	-0.0566	5.81	0.35	0.564	0.751	0.248	CCNDBP1
chr5	148826611	148828623	2013	+	ENSG00000169252.6	ADRB2	ADRB2	-0.0728	4.35	0.35	0.564	0.751	0.249	ADRB2
chr22	25212564	25231870	19307	+	ENSG00000244752.3	CRYBB2	CRYBB2	-0.18	0.701	0.351	0.564	0.75	0.249	CRYBB2
chr20	20034368	20056046	21679	-	ENSG00000101343.15	CRNKL1	CRNKL1	0.0633	5.23	0.349	0.565	0.751	0.248	CRNKL1
chr10	87504875	87553461	48587	+	ENSG00000107789.16	MINPP1	MINPP1	0.0746	4.33	0.349	0.565	0.751	0.248	MINPP1
chr9	120388875	120580170	191296	-	ENSG00000136861.19	CDK5RAP2	CDK5RAP2	0.0591	5.85	0.349	0.565	0.751	0.248	CDK5RAP2
chr3	14145147	14178621	33475	-	ENSG00000154767.15	XPC	XPC	0.0817	5.54	0.349	0.565	0.751	0.248	XPC
chr1	156282935	156293185	10251	+	ENSG00000163472.19	TMEM79	TMEM79	0.225	2.3	0.349	0.565	0.751	0.248	TMEM79
chrX	37836757	37847571	10815	-	ENSG00000165169.11	DYNLT3	DYNLT3	0.0946	4.42	0.348	0.565	0.751	0.248	DYNLT3
chr11	64823052	64844653	21602	-	ENSG00000171219.9	CDC42BPG	CDC42BPG	0.0845	2.95	0.349	0.565	0.751	0.248	CDC42BPG
chr17	75587800	75626849	39050	+	ENSG00000266714.11	MYO15B	MYO15B	0.0981	7.65	0.349	0.565	0.751	0.248	MYO15B
chrX	119474802	119591083	116282	+	ENSG00000077721.17	UBE2A	UBE2A	0.0596	6.06	0.348	0.566	0.751	0.247	UBE2A
chr5	137887968	137942747	54780	+	ENSG00000078795.17	PKD2L2	PKD2L2	0.273	0.64	0.348	0.566	0.751	0.247	PKD2L2
chr19	18683678	18782333	98656	+	ENSG00000105662.16	CRTC1	CRTC1	0.0786	4.91	0.347	0.566	0.752	0.247	CRTC1
chr17	75261674	75266376	4703	+	ENSG00000125445.11	MRPS7	MRPS7	-0.0588	5.49	0.347	0.566	0.752	0.247	MRPS7
chr11	63998558	64166113	167556	-	ENSG00000133315.12	MACROD1	MACROD1	-0.126	1.94	0.348	0.566	0.751	0.248	MACROD1
chr5	172958729	172969771	11043	+	ENSG00000037241.7	RPL26L1	RPL26L1	0.134	3.78	0.345	0.567	0.753	0.246	RPL26L1
chr22	28772674	28789301	16628	+	ENSG00000159873.10	CCDC117	CCDC117	0.0732	5.29	0.345	0.567	0.753	0.246	CCDC117
chr11	130226677	130314917	88241	-	ENSG00000196323.14	ZBTB44	ZBTB44	0.128	6	0.345	0.567	0.753	0.246	ZBTB44
chr2	109614364	109618990	4627	+	ENSG00000198142.5	SOWAHC	SOWAHC	-0.0938	3.95	0.345	0.567	0.753	0.246	SOWAHC
chr1	170531819	170553834	22016	+	ENSG00000120370.14	GORAB	GORAB	-0.107	3.44	0.343	0.568	0.754	0.245	GORAB
chr2	176269395	176338025	68631	+	ENSG00000128654.14	MTX2	MTX2	-0.0681	4.19	0.344	0.568	0.753	0.246	MTX2
chr5	40841308	40860175	18868	+	ENSG00000132357.14	CARD6	CARD6	0.0775	5.91	0.344	0.568	0.753	0.246	CARD6
chr1	166975582	167022214	46633	+	ENSG00000143194.13	MAEL	MAEL	-0.321	-1.11	0.343	0.568	0.754	0.245	MAEL
chr1	152348735	152360006	11272	-	ENSG00000143520.6	FLG2	FLG2	-0.466	-1.19	0.344	0.568	0.753	0.246	FLG2
chr9	123109500	123268586	159087	-	ENSG00000165209.19	STRBP	STRBP	-0.0736	5.18	0.344	0.568	0.753	0.246	STRBP
chr16	75443054	75465497	22444	-	ENSG00000166822.13	TMEM170A	TMEM170A	-0.084	5.82	0.343	0.568	0.754	0.245	TMEM170A
chr17	83079609	83095122	15514	+	ENSG00000176845.13	METRNL	METRNL	0.0756	5.26	0.344	0.568	0.753	0.246	METRNL
chr15	30400562	30414260	13699	-	ENSG00000186399.11	GOLGA8R	GOLGA8R	-0.0867	3.31	0.344	0.568	0.753	0.246	GOLGA8R
chr21	32497967	32587373	89407	-	ENSG00000242220.9	TCP10L	TCP10L	-0.528	-0.487	0.344	0.568	0.753	0.246	TCP10L
chr20	18567453	18744216	176764	+	ENSG00000284776.1	NA	NA	-0.104	2.39	0.344	0.568	0.753	0.246	ENSG00000284776.1
chrX	115561174	115650861	89688	+	ENSG00000102024.19	PLS3	PLS3	0.173	-0.0394	0.342	0.569	0.754	0.245	PLS3
chr19	48445841	48457022	11182	+	ENSG00000105447.13	GRWD1	GRWD1	0.0867	5.15	0.342	0.569	0.754	0.245	GRWD1
chr19	42226225	42242625	16401	-	ENSG00000105723.13	GSK3A	GSK3A	0.177	5.88	0.341	0.569	0.754	0.245	GSK3A
chr19	36334453	36379201	44749	-	ENSG00000142065.14	ZFP14	ZFP14	-0.119	4.05	0.343	0.569	0.754	0.245	ZFP14
chr15	88803436	88875353	71918	+	ENSG00000157766.19	ACAN	ACAN	0.4	-0.54	0.342	0.569	0.754	0.245	ACAN
chr1	74733152	74766678	33527	+	ENSG00000162623.16	TYW3	TYW3	0.0805	4.91	0.341	0.569	0.755	0.245	TYW3
chr11	36483769	36510272	26504	-	ENSG00000175104.15	TRAF6	TRAF6	-0.0578	5.2	0.341	0.569	0.754	0.245	TRAF6
chr17	78187358	78207702	20345	+	ENSG00000183077.16	AFMID	AFMID	0.0973	4.17	0.342	0.569	0.754	0.245	AFMID
chr22	21549447	21624034	74588	+	ENSG00000185651.16	UBE2L3	UBE2L3	0.0895	6.71	0.342	0.569	0.754	0.245	UBE2L3
chr19	18207965	18248200	40236	-	ENSG00000105650.23	PDE4C	PDE4C	-0.149	1.89	0.34	0.57	0.755	0.244	PDE4C
chr12	26938470	26966650	28181	+	ENSG00000111790.14	FGFR1OP2	FGFR1OP2	-0.0515	5.46	0.341	0.57	0.755	0.244	FGFR1OP2
chr1	43705824	43931165	225342	+	ENSG00000126091.21	ST3GAL3	ST3GAL3	0.132	3.38	0.34	0.57	0.755	0.244	ST3GAL3
chr8	98102344	98117171	14828	-	ENSG00000132541.11	RIDA	RIDA	-0.0913	2.68	0.339	0.57	0.755	0.244	RIDA
chr1	229516582	229558707	42126	-	ENSG00000135776.5	ABCB10	ABCB10	0.0704	4.65	0.339	0.57	0.755	0.244	ABCB10
chr14	24426545	24430954	4410	-	ENSG00000139899.11	CBLN3	CBLN3	0.252	1	0.34	0.57	0.755	0.244	CBLN3
chr19	51367098	51369003	1906	-	ENSG00000160318.6	CLDND2	CLDND2	-0.272	-0.853	0.339	0.57	0.755	0.244	CLDND2
chr11	35662775	35818007	155233	+	ENSG00000166326.7	TRIM44	TRIM44	0.0561	7.34	0.34	0.57	0.755	0.244	TRIM44
chr20	4120980	4187747	66768	+	ENSG00000088826.18	SMOX	SMOX	-0.0786	5.42	0.339	0.571	0.755	0.244	SMOX
chr20	21303331	21389825	86495	+	ENSG00000088930.8	XRN2	XRN2	0.0566	7.21	0.338	0.571	0.756	0.243	XRN2
chr1	246540561	246566261	25701	-	ENSG00000162851.8	TFB2M	TFB2M	-0.074	3.55	0.338	0.571	0.756	0.243	TFB2M
chr16	70346861	70373383	26523	+	ENSG00000168872.17	DDX19A	DDX19A	0.124	5.71	0.337	0.571	0.756	0.243	DDX19A
chr3	113648385	113696646	48262	-	ENSG00000176542.10	USF3	USF3	0.076	6.31	0.338	0.571	0.756	0.243	USF3
chr3	23889951	23946591	56641	-	ENSG00000197885.11	NKIRAS1	NKIRAS1	-0.0894	3.28	0.339	0.571	0.755	0.244	NKIRAS1
chr14	24161234	24168043	6810	+	ENSG00000213928.10	IRF9	IRF9	0.0687	5.63	0.338	0.571	0.756	0.243	IRF9
chr3	133573686	133590261	16576	+	ENSG00000091527.17	CDV3	CDV3	-0.0606	8.3	0.336	0.572	0.757	0.242	CDV3
chr10	58512872	58831435	318564	+	ENSG00000122870.12	BICC1	BICC1	0.247	0.822	0.337	0.572	0.756	0.243	BICC1
chr19	16355239	16472085	116847	-	ENSG00000127527.14	EPS15L1	EPS15L1	-0.0642	5.53	0.336	0.572	0.757	0.242	EPS15L1
chr12	119989236	120094494	105259	+	ENSG00000135127.12	BICDL1	BICDL1	0.311	-1.07	0.337	0.572	0.756	0.243	BICDL1
chr16	69741871	69754926	13056	-	ENSG00000141101.13	NOB1	NOB1	0.0646	5.02	0.337	0.572	0.756	0.243	NOB1
chr12	31671142	31729121	57980	-	ENSG00000151743.11	AMN1	AMN1	-0.149	2.61	0.337	0.572	0.756	0.243	AMN1
chr1	42807052	42817397	10346	-	ENSG00000177868.12	SVBP	SVBP	-0.057	4.09	0.337	0.572	0.756	0.243	SVBP
chr12	56041351	56044697	3347	+	ENSG00000197728.11	RPS26	RPS26	0.0665	7.52	0.336	0.572	0.757	0.242	RPS26
chr3	194640791	194672463	31673	-	ENSG00000041802.11	LSG1	LSG1	-0.0521	5.66	0.334	0.573	0.757	0.242	LSG1
chr22	37282027	37315341	33315	+	ENSG00000100055.21	CYTH4	CYTH4	-0.0671	7.87	0.335	0.573	0.757	0.242	CYTH4
chr20	62231922	62296213	64292	+	ENSG00000130703.17	OSBPL2	OSBPL2	-0.075	5.68	0.335	0.573	0.757	0.242	OSBPL2
chr19	9523223	9538645	15423	-	ENSG00000130818.12	ZNF426	ZNF426	0.064	5.13	0.334	0.573	0.757	0.242	ZNF426
chr5	134905120	135007959	102840	+	ENSG00000132570.15	PCBD2	PCBD2	-0.0821	4.58	0.335	0.573	0.757	0.242	PCBD2
chr10	104122058	104126385	4328	+	ENSG00000156384.15	SFR1	SFR1	0.1	2.45	0.334	0.573	0.757	0.242	SFR1
chr18	12093843	12129764	35922	+	ENSG00000181626.12	ANKRD62	ANKRD62	-0.261	-0.898	0.335	0.573	0.757	0.242	ANKRD62
chr6	18120440	18122677	2238	-	ENSG00000187566.6	NHLRC1	NHLRC1	0.252	-0.233	0.335	0.573	0.757	0.242	NHLRC1
chr16	28984826	28990784	5959	+	ENSG00000213658.13	LAT	LAT	-0.151	2	0.335	0.573	0.757	0.242	LAT
chr6	166858094	166956124	98031	-	ENSG00000249141.1	NA	NA	0.191	1.01	0.335	0.573	0.757	0.242	ENSG00000249141.1
chr4	67468762	67545503	76742	-	ENSG00000145241.11	CENPC	CENPC	0.073	4.82	0.332	0.574	0.758	0.241	CENPC
chr17	7012635	7017520	4886	+	ENSG00000161939.19	RNASEK-C17orf49	RNASEK-C17orf49	0.161	3.65	0.333	0.574	0.758	0.241	RNASEK-C17orf49
chr7	139339457	139346328	6872	+	ENSG00000164898.13	FMC1	FMC1	-0.157	1.91	0.333	0.574	0.758	0.241	FMC1
chr15	63189560	63267776	78217	+	ENSG00000166128.13	RAB8B	RAB8B	0.0495	6.32	0.332	0.574	0.758	0.241	RAB8B
chr22	23738682	23751112	12431	-	ENSG00000187792.5	ZNF70	ZNF70	0.055	4.38	0.333	0.574	0.758	0.241	ZNF70
chr2	190504338	190534722	30385	-	ENSG00000189362.12	NEMP2	NEMP2	0.12	3.05	0.333	0.574	0.758	0.241	NEMP2
chr7	151211484	151227205	15722	-	ENSG00000033050.9	ABCF2	ABCF2	-0.0817	4.96	0.331	0.575	0.759	0.24	ABCF2
chr19	47475150	47484265	9116	-	ENSG00000118162.14	KPTN	KPTN	-0.122	2.61	0.33	0.575	0.759	0.24	KPTN
chr19	5674947	5691875	16929	+	ENSG00000130255.13	RPL36	RPL36	-0.0647	7.68	0.331	0.575	0.759	0.24	RPL36
chr2	213284389	214410501	1126113	+	ENSG00000144451.20	SPAG16	SPAG16	-0.162	2.21	0.33	0.575	0.759	0.24	SPAG16
chr4	183639635	183659203	19569	-	ENSG00000182552.15	RWDD4	RWDD4	-0.0674	4.48	0.33	0.575	0.759	0.24	RWDD4
chr20	43489442	43550954	61513	+	ENSG00000185513.18	L3MBTL1	L3MBTL1	-0.0973	3.88	0.331	0.575	0.759	0.24	L3MBTL1
chr11	64241095	64244132	3038	+	ENSG00000286264.2	LOC114841035	LOC114841035	0.108	2.94	0.331	0.575	0.759	0.24	LOC114841035
chr1	53946085	53968168	22084	+	ENSG00000116212.15	LRRC42	LRRC42	-0.087	3.47	0.329	0.576	0.759	0.24	LRRC42
chr17	75874164	75878581	4418	-	ENSG00000132481.7	TRIM47	TRIM47	-0.261	1.95	0.33	0.576	0.759	0.24	TRIM47
chr1	158289923	158294774	4852	+	ENSG00000158481.13	CD1C	CD1C	0.126	5.95	0.33	0.576	0.759	0.24	CD1C
chr9	125261794	125367207	105414	+	ENSG00000165219.23	GAPVD1	GAPVD1	0.0634	6.89	0.33	0.576	0.759	0.24	GAPVD1
chr17	30970984	30999911	28928	+	ENSG00000181481.14	RNF135	RNF135	-0.092	6.04	0.329	0.576	0.759	0.239	RNF135
chr16	1972053	1982929	10877	+	ENSG00000183751.16	TBL3	TBL3	0.0988	4.49	0.33	0.576	0.759	0.24	TBL3
chr19	49767001	49807114	40114	+	ENSG00000196961.13	AP2A1	AP2A1	0.0593	6.57	0.329	0.576	0.759	0.24	AP2A1
chr12	6556886	6607367	50482	-	ENSG00000285238.2	NA	NA	-0.164	5.05	0.329	0.576	0.759	0.239	ENSG00000285238.2
chr3	185643130	185825042	181913	-	ENSG00000073792.16	IGF2BP2	IGF2BP2	-0.266	-0.623	0.327	0.577	0.76	0.238	IGF2BP2
chr16	20899868	20925006	25139	+	ENSG00000102897.10	LYRM1	LYRM1	-0.107	2.27	0.328	0.577	0.76	0.239	LYRM1
chr15	74843730	74873365	29636	-	ENSG00000140497.16	SCAMP2	SCAMP2	0.0442	8.36	0.327	0.577	0.76	0.239	SCAMP2
chr6	121079494	121334745	255252	-	ENSG00000146350.14	TBC1D32	TBC1D32	-0.22	1.37	0.328	0.577	0.76	0.239	TBC1D32
chr11	73264498	73305103	40606	+	ENSG00000171631.16	P2RY6	P2RY6	0.0564	7.41	0.327	0.577	0.76	0.239	P2RY6
chr11	66435075	66466738	31664	-	ENSG00000174547.13	MRPL11	MRPL11	0.0644	4.37	0.328	0.577	0.76	0.239	MRPL11
chr10	68988803	69043544	54742	+	ENSG00000198954.9	KIFBP	KIFBP	-0.0669	4.64	0.327	0.577	0.76	0.239	KIFBP
chr1	32361270	32364278	3009	-	ENSG00000225828.2	FAM229A	FAM229A	-0.2	-0.208	0.328	0.577	0.76	0.239	FAM229A
chr11	77660009	77820869	160861	-	ENSG00000048649.14	RSF1	RSF1	0.117	6.14	0.326	0.578	0.761	0.238	RSF1
chr10	122990807	123008812	18006	-	ENSG00000095574.12	IKZF5	IKZF5	0.0722	4.46	0.326	0.578	0.761	0.238	IKZF5
chrX	102599168	102604159	4992	+	ENSG00000125962.16	ARMCX5	ARMCX5	-0.0636	4.31	0.326	0.578	0.761	0.238	ARMCX5
chr21	29024629	29054488	29860	+	ENSG00000156256.15	USP16	USP16	0.0664	5.42	0.326	0.578	0.761	0.238	USP16
chr3	39183210	39192596	9387	-	ENSG00000168334.9	XIRP1	XIRP1	0.31	0.533	0.326	0.578	0.761	0.238	XIRP1
chr5	181236897	181248096	11200	-	ENSG00000204628.12	RACK1	RACK1	-0.0577	9.88	0.326	0.578	0.761	0.238	RACK1
chr16	23061406	23149452	88047	-	ENSG00000103404.15	USP31	USP31	0.0814	3.82	0.324	0.579	0.762	0.237	USP31
chr18	30989365	31042815	53451	-	ENSG00000134762.17	DSC3	DSC3	0.181	1.83	0.323	0.579	0.762	0.237	DSC3
chr1	215567304	215621807	54504	+	ENSG00000136636.13	KCTD3	KCTD3	0.0682	4.4	0.324	0.579	0.762	0.237	KCTD3
chr10	87751512	87841361	89850	-	ENSG00000138138.14	ATAD1	ATAD1	0.075	5.56	0.325	0.579	0.761	0.238	ATAD1
chr5	121961975	122075570	113596	+	ENSG00000151304.6	SRFBP1	SRFBP1	0.0777	4.23	0.324	0.579	0.762	0.237	SRFBP1
chrX	129906121	129929761	23641	+	ENSG00000156697.13	UTP14A	UTP14A	0.0574	4.88	0.325	0.579	0.761	0.238	UTP14A
chr16	234521	272183	37663	+	ENSG00000167930.17	FAM234A	FAM234A	-0.083	5.39	0.324	0.579	0.762	0.237	FAM234A
chr11	66330241	66336840	6600	-	ENSG00000174791.11	RIN1	RIN1	-0.482	1.97	0.325	0.579	0.761	0.238	RIN1
chr3	142157527	142225592	68066	-	ENSG00000175066.16	GK5	GK5	-0.13	4.41	0.323	0.579	0.762	0.237	GK5
chr1	9848276	9910336	62061	-	ENSG00000178585.15	CTNNBIP1	CTNNBIP1	-0.0779	3.9	0.324	0.579	0.762	0.237	CTNNBIP1
chr11	236966	252984	16019	+	ENSG00000185627.19	PSMD13	PSMD13	0.0516	6.15	0.325	0.579	0.761	0.238	PSMD13
chrX	101390824	101396155	5332	+	ENSG00000241343.10	RPL36A	RPL36A	0.0736	8.09	0.324	0.579	0.762	0.237	RPL36A
chr9	131432759	131446473	13715	+	ENSG00000288841.1	NA	NA	0.865	-0.0467	0.324	0.579	0.762	0.237	ENSG00000288841.1
chr2	201233443	201361836	128394	+	ENSG00000064012.24	CASP8	CASP8	0.0632	6.12	0.323	0.58	0.762	0.237	CASP8
chr19	1815248	1848483	33236	-	ENSG00000079313.15	REXO1	REXO1	0.0674	5.54	0.322	0.58	0.763	0.236	REXO1
chr1	111414319	111427735	13417	-	ENSG00000085465.13	OVGP1	OVGP1	0.168	0.614	0.323	0.58	0.762	0.237	OVGP1
chr2	105357712	105438513	80802	-	ENSG00000115641.19	FHL2	FHL2	0.217	0.682	0.323	0.58	0.762	0.237	FHL2
chr12	123415039	123436684	21646	-	ENSG00000150977.11	RILPL2	RILPL2	0.0754	5.99	0.322	0.58	0.762	0.236	RILPL2
chr9	95442980	95517057	74078	-	ENSG00000185920.18	PTCH1	PTCH1	-0.485	-0.401	0.322	0.58	0.763	0.236	PTCH1
chr19	57630395	57644041	13647	+	ENSG00000121417.14	ZNF211	ZNF211	-0.0618	4.37	0.321	0.581	0.763	0.236	ZNF211
chr12	68808177	68845544	37368	+	ENSG00000135679.27	MDM2	MDM2	0.1	6.65	0.321	0.581	0.763	0.236	MDM2
chr3	183697797	183812624	114828	+	ENSG00000163872.16	YEATS2	YEATS2	0.0478	6.39	0.321	0.581	0.763	0.236	YEATS2
chr12	100203669	100267079	63411	-	ENSG00000166153.17	DEPDC4	DEPDC4	-0.193	0.622	0.321	0.581	0.763	0.236	DEPDC4
chr11	1469457	1501247	31791	-	ENSG00000182208.15	MOB2	MOB2	0.0848	3.93	0.32	0.581	0.763	0.235	MOB2
chr1	24356999	24416934	59936	-	ENSG00000001460.18	STPG1	STPG1	-0.18	0.891	0.318	0.582	0.764	0.235	STPG1
chr6	13786557	13814568	28012	-	ENSG00000050393.12	MCUR1	MCUR1	-0.0843	5.32	0.319	0.582	0.764	0.235	MCUR1
chr19	7619525	7629545	10021	-	ENSG00000076924.12	XAB2	XAB2	0.0498	5.58	0.319	0.582	0.764	0.235	XAB2
chr20	2658395	2664219	5825	-	ENSG00000101365.21	IDH3B	IDH3B	-0.0543	5.94	0.319	0.582	0.764	0.235	IDH3B
chr2	38293954	38377285	83332	-	ENSG00000119787.14	ATL2	ATL2	0.0648	5.43	0.319	0.582	0.764	0.235	ATL2
chr2	143938068	144332568	394501	-	ENSG00000121964.15	GTDC1	GTDC1	-0.0825	4.66	0.319	0.582	0.764	0.235	GTDC1
chr9	32886601	33025130	138530	-	ENSG00000137074.20	APTX	APTX	0.0944	4.18	0.32	0.582	0.764	0.235	APTX
chr6	27450743	27473118	22376	-	ENSG00000096654.16	ZNF184	ZNF184	-0.0662	3.51	0.317	0.583	0.764	0.234	ZNF184
chr16	23520754	23557731	36978	-	ENSG00000103356.18	EARS2	EARS2	-0.0552	4.58	0.317	0.583	0.764	0.234	EARS2
chr5	134648785	134727909	79125	+	ENSG00000113615.13	SEC24A	SEC24A	0.0491	5.74	0.317	0.583	0.764	0.234	SEC24A
chr11	64318121	64321811	3691	+	ENSG00000126432.14	PRDX5	PRDX5	0.0637	6.81	0.318	0.583	0.764	0.235	PRDX5
chr2	101271219	101308701	37483	-	ENSG00000163162.9	RNF149	RNF149	-0.0582	6.51	0.318	0.583	0.764	0.234	RNF149
chr11	126202096	126211692	9597	-	ENSG00000165526.9	RPUSD4	RPUSD4	0.0623	4.35	0.318	0.583	0.764	0.235	RPUSD4
chr4	139453232	139476609	23378	+	ENSG00000172007.7	RAB33B	RAB33B	0.0663	4.23	0.317	0.583	0.764	0.234	RAB33B
chr2	76747685	77593319	845635	-	ENSG00000176204.14	LRRTM4	LRRTM4	0.175	0.792	0.317	0.583	0.764	0.234	LRRTM4
chr1	212285410	212361853	76444	+	ENSG00000066027.12	PPP2R5A	PPP2R5A	0.067	4.99	0.315	0.584	0.765	0.234	PPP2R5A
chr15	65117379	65133808	16430	-	ENSG00000090470.15	PDCD7	PDCD7	0.18	4.89	0.315	0.584	0.765	0.233	PDCD7
chr20	35002404	35092807	90404	-	ENSG00000100991.12	TRPC4AP	TRPC4AP	-0.0529	7.06	0.315	0.584	0.765	0.233	TRPC4AP
chr19	55262223	55280381	18159	-	ENSG00000133265.11	HSPBP1	HSPBP1	-0.127	3.58	0.316	0.584	0.765	0.234	HSPBP1
chr2	219195237	219209651	14415	+	ENSG00000158552.13	ZFAND2B	ZFAND2B	-0.0612	4.4	0.316	0.584	0.765	0.234	ZFAND2B
chr19	39538707	39540161	1455	-	ENSG00000176396.11	EID2	EID2	0.0981	3.4	0.316	0.584	0.765	0.234	EID2
chr17	75032575	75065889	33315	+	ENSG00000180901.11	KCTD2	KCTD2	-0.062	5.68	0.316	0.584	0.765	0.234	KCTD2
chr3	49803261	49805030	1770	+	ENSG00000185614.7	INKA1	INKA1	0.204	3.6	0.315	0.584	0.765	0.234	INKA1
chrX	70062457	70064179	1723	+	ENSG00000189401.3	OTUD6A	OTUD6A	-0.207	0.964	0.315	0.584	0.765	0.234	OTUD6A
chr10	96832254	96995956	163703	+	ENSG00000196233.14	LCOR	LCOR	0.208	6.43	0.316	0.584	0.765	0.234	LCOR
chr9	4662294	4665258	2965	+	ENSG00000205808.7	PLPP6	PLPP6	-0.0873	3.24	0.316	0.584	0.765	0.234	PLPP6
chr5	56919602	56971675	52074	-	ENSG00000155545.20	MIER3	MIER3	0.0715	4.45	0.314	0.585	0.766	0.233	MIER3
